"municipality_name","street_key","street_name","housenumber","easting","northing"
"Stadt Flensburg","00174","Försterstieg",,"525140688.00","6068017365.00"
"Stadt Flensburg","00009","Alter Husumer Weg",,"525180356.00","6068113205.00"
"Stadt Flensburg","00009","Alter Husumer Weg",,"525235338.00","6068166514.00"
"Stadt Flensburg","00009","Alter Husumer Weg",,"525264063.00","6068191634.00"
"Stadt Flensburg","00009","Alter Husumer Weg",,"525318225.00","6068244164.00"
"Stadt Flensburg","00273","Hirschbogen",,"525321954.00","6068171140.00"
"Stadt Flensburg","00273","Hirschbogen","15","525334325.00","6068142074.00"
"Stadt Flensburg","00273","Hirschbogen","21/23","525347242.00","6068111721.00"
"Stadt Flensburg","00273","Hirschbogen","27/29","525360440.00","6068080711.00"
"Stadt Flensburg","00439","Nikolaiallee",,"526379696.00","6069008164.00"
"Stadt Flensburg","00439","Nikolaiallee",,"526331793.00","6068982206.00"
"Stadt Flensburg","00439","Nikolaiallee",,"526288630.00","6068958778.00"
"Stadt Flensburg","00439","Nikolaiallee",,"526238181.00","6068930428.00"
"Stadt Flensburg","00439","Nikolaiallee",,"526186336.00","6068901519.00"
"Stadt Flensburg","00439","Nikolaiallee",,"526144438.00","6068878775.00"
"Stadt Flensburg","00439","Nikolaiallee",,"526050506.00","6068826927.00"
"Stadt Flensburg","00439","Nikolaiallee",,"525996882.00","6068796952.00"
"Stadt Flensburg","00439","Nikolaiallee",,"525950306.00","6068771932.00"
"Stadt Flensburg","00063","Bahnstraße",,"525754598.00","6067952518.00"
"Stadt Flensburg","00063","Bahnstraße",,"525785512.00","6067971305.00"
"Stadt Flensburg","00063","Bahnstraße",,"525819663.00","6067991836.00"
"Stadt Flensburg","00063","Bahnstraße",,"525845915.00","6068008555.00"
"Stadt Flensburg","00456","Ochsenweg","37","525683146.00","6067949029.00"
"Stadt Flensburg","00451","Nikolaus-Matthiesen-Str.",,"525674521.00","6067939634.00"
"Stadt Flensburg","00451","Nikolaus-Matthiesen-Str.",,"525674734.00","6067925914.00"
"Stadt Flensburg","00456","Ochsenweg",,"525688372.00","6067990968.00"
"Stadt Flensburg","00456","Ochsenweg",,"525705058.00","6067960744.00"
"Stadt Flensburg","00456","Ochsenweg",,"525678378.00","6068009287.00"
"Stadt Flensburg","00456","Ochsenweg",,"525736467.00","6067908323.00"
"Stadt Flensburg","00456","Ochsenweg",,"525752937.00","6067883073.00"
"Stadt Flensburg","00537","Sylter Straße",,"525790837.00","6067846949.00"
"Stadt Flensburg","00537","Sylter Straße",,"525827097.00","6067873906.00"
"Stadt Flensburg","00537","Sylter Straße",,"525898585.00","6067927563.00"
"Stadt Flensburg","00456","Ochsenweg","28","525808974.00","6067809327.00"
"Stadt Flensburg","00456","Ochsenweg","28","525827404.00","6067781967.00"
"Stadt Flensburg","00537","Sylter Straße","26","525991063.00","6067997857.00"
"Stadt Flensburg","00537","Sylter Straße","18","525961758.00","6067976478.00"
"Stadt Flensburg","00537","Sylter Straße","26","525933959.00","6067955403.00"
"Stadt Flensburg","00319","Keitumer Weg","12","526017093.00","6067973124.00"
"Stadt Flensburg","00319","Keitumer Weg","26","526038082.00","6067945919.00"
"Stadt Flensburg","00319","Keitumer Weg","40","526065736.00","6067914149.00"
"Stadt Flensburg","00319","Keitumer Weg","40","526077942.00","6067899385.00"
"Stadt Flensburg","00326","Kirchenallee",,"525947619.00","6067869309.00"
"Stadt Flensburg","00326","Kirchenallee",,"525929052.00","6067896575.00"
"Stadt Flensburg","00326","Kirchenallee",,"525969831.00","6067835924.00"
"Stadt Flensburg","00267","Husumer Straße",,"526104030.00","6067882238.00"
"Stadt Flensburg","00267","Husumer Straße",,"526060012.00","6067829963.00"
"Stadt Flensburg","00267","Husumer Straße",,"526030610.00","6067794801.00"
"Stadt Flensburg","00267","Husumer Straße",,"526131108.00","6067917339.00"
"Stadt Flensburg","00267","Husumer Straße",,"526164630.00","6067956858.00"
"Stadt Flensburg","00124","An der Friedenskirche",,"526148493.00","6067812865.00"
"Stadt Flensburg","00124","An der Friedenskirche",,"526157545.00","6067844899.00"
"Stadt Flensburg","00124","An der Friedenskirche",,"526166585.00","6067876344.00"
"Stadt Flensburg","00124","An der Friedenskirche",,"526139374.00","6067781161.00"
"Stadt Flensburg","00272","Holunderweg",,"525694421.00","6067523736.00"
"Stadt Flensburg","00272","Holunderweg","26","525676086.00","6067535423.00"
"Stadt Flensburg","00451","Nikolaus-Matthiesen-Str.",,"525747186.00","6067549135.00"
"Stadt Flensburg","00451","Nikolaus-Matthiesen-Str.",,"525733121.00","6067567692.00"
"Stadt Flensburg","00451","Nikolaus-Matthiesen-Str.",,"525721382.00","6067595294.00"
"Stadt Flensburg","00451","Nikolaus-Matthiesen-Str.",,"525715448.00","6067624482.00"
"Stadt Flensburg","00451","Nikolaus-Matthiesen-Str.",,"525709640.00","6067654012.00"
"Stadt Flensburg","00451","Nikolaus-Matthiesen-Str.",,"525704394.00","6067679804.00"
"Stadt Flensburg","00451","Nikolaus-Matthiesen-Str.",,"525695456.00","6067709592.00"
"Stadt Flensburg","00451","Nikolaus-Matthiesen-Str.",,"525677490.00","6067740817.00"
"Stadt Flensburg","00451","Nikolaus-Matthiesen-Str.",,"525727809.00","6067715312.00"
"Stadt Flensburg","00456","Ochsenweg",,"525845535.00","6067754425.00"
"Stadt Flensburg","00456","Ochsenweg",,"525863722.00","6067726555.00"
"Stadt Flensburg","00456","Ochsenweg",,"525881443.00","6067698733.00"
"Stadt Flensburg","00456","Ochsenweg",,"525894866.00","6067677657.00"
"Stadt Flensburg","00267","Husumer Straße","297","525896960.00","6067637355.00"
"Stadt Flensburg","00267","Husumer Straße",,"525872669.00","6067608782.00"
"Stadt Flensburg","00267","Husumer Straße",,"525854592.00","6067588443.00"
"Stadt Flensburg","00267","Husumer Straße",,"525832709.00","6067561801.00"
"Stadt Flensburg","00267","Husumer Straße",,"525809659.00","6067535713.00"
"Stadt Flensburg","00451","Nikolaus-Matthiesen-Str.",,"525675804.00","6067649072.00"
"Stadt Flensburg","00264","Holzkrugweg",,"525554337.00","6068023384.00"
"Stadt Flensburg","00264","Holzkrugweg",,"525594633.00","6068097084.00"
"Stadt Flensburg","00264","Holzkrugweg",,"525546134.00","6068063866.00"
"Stadt Flensburg","00264","Holzkrugweg",,"525514451.00","6068054682.00"
"Stadt Flensburg","00264","Holzkrugweg",,"525482766.00","6068045502.00"
"Stadt Flensburg","00264","Holzkrugweg",,"525451172.00","6068036064.00"
"Stadt Flensburg","00456","Ochsenweg",,"525593025.00","6068193176.00"
"Stadt Flensburg","00456","Ochsenweg",,"525581279.00","6068220971.00"
"Stadt Flensburg","00456","Ochsenweg",,"525569170.00","6068249138.00"
"Stadt Flensburg","00031","Amrumer Straße",,"525639042.00","6068200689.00"
"Stadt Flensburg","00456","Ochsenweg",,"525604452.00","6068164885.00"
"Stadt Flensburg","00456","Ochsenweg",,"525614546.00","6068138105.00"
"Stadt Flensburg","00456","Ochsenweg",,"525624452.00","6068115215.00"
"Stadt Flensburg","00456","Ochsenweg",,"525634185.00","6068092723.00"
"Stadt Flensburg","00456","Ochsenweg",,"525659075.00","6068023344.00"
"Stadt Flensburg","00456","Ochsenweg",,"525643853.00","6068051654.00"
"Stadt Flensburg","00456","Ochsenweg",,"525657669.00","6068047174.00"
"Stadt Flensburg","00063","Bahnstraße",,"525876336.00","6068027017.00"
"Stadt Flensburg","00063","Bahnstraße",,"525905517.00","6068045157.00"
"Stadt Flensburg","00306","Ginsterweg",,"524757893.00","6067624897.00"
"Stadt Flensburg","00306","Ginsterweg",,"524783999.00","6067607312.00"
"Stadt Flensburg","00306","Ginsterweg",,"524813190.00","6067599402.00"
"Stadt Flensburg","00306","Ginsterweg",,"524837827.00","6067596877.00"
"Stadt Flensburg","00306","Ginsterweg",,"524853528.00","6067599394.00"
"Stadt Flensburg","00306","Ginsterweg",,"524885542.00","6067607240.00"
"Stadt Flensburg","00306","Ginsterweg",,"524914673.00","6067614368.00"
"Stadt Flensburg","00702","Rehwinkel","6","524859906.00","6067636548.00"
"Stadt Flensburg","00702","Rehwinkel","8","524868391.00","6067611577.00"
"Stadt Flensburg","00702","Rehwinkel",,"524850438.00","6067670985.00"
"Stadt Flensburg","00702","Rehwinkel",,"524836258.00","6067683642.00"
"Stadt Flensburg","00273","Hirschbogen","35","525373208.00","6068050707.00"
"Stadt Flensburg","00273","Hirschbogen","45","525418142.00","6068025006.00"
"Stadt Flensburg","00273","Hirschbogen","41a","525384945.00","6068015983.00"
"Stadt Flensburg","00273","Hirschbogen","75","525263299.00","6068032391.00"
"Stadt Flensburg","00273","Hirschbogen","77/79","525250752.00","6068064245.00"
"Stadt Flensburg","00273","Hirschbogen","81","525233288.00","6068098457.00"
"Stadt Flensburg","00273","Hirschbogen","83","525212184.00","6068120224.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525433842.00","6068682480.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525462211.00","6068695198.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525487867.00","6068711842.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525510803.00","6068731382.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525530102.00","6068754160.00"
"Stadt Flensburg","00456","Ochsenweg",,"525431591.00","6068586549.00"
"Stadt Flensburg","00456","Ochsenweg","78","525446110.00","6068530231.00"
"Stadt Flensburg","00009","Alter Husumer Weg","184","525585627.00","6068519193.00"
"Stadt Flensburg","00009","Alter Husumer Weg","182","525607390.00","6068538772.00"
"Stadt Flensburg","00009","Alter Husumer Weg","1/3","525636169.00","6068564666.00"
"Stadt Flensburg","00483","Pellwormer Weg",,"525643824.00","6068585392.00"
"Stadt Flensburg","00483","Pellwormer Weg",,"525629481.00","6068611728.00"
"Stadt Flensburg","00483","Pellwormer Weg",,"525615376.00","6068633482.00"
"Stadt Flensburg","00483","Pellwormer Weg",,"525556394.00","6068654990.00"
"Stadt Flensburg","00483","Pellwormer Weg",,"525588422.00","6068646086.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525547471.00","6068779057.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525561305.00","6068799322.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525603992.00","6068862159.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525621686.00","6068886614.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525638282.00","6068912668.00"
"Stadt Flensburg","00377","Lilienthalstraße","13","525467236.00","6069485568.00"
"Stadt Flensburg","00377","Lilienthalstraße","15","525482032.00","6069449754.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525463127.00","6069433238.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525426577.00","6069418834.00"
"Stadt Flensburg","00702","Rehwinkel",,"524821076.00","6067696087.00"
"Stadt Flensburg","00264","Holzkrugweg",,"524905872.00","6067748029.00"
"Stadt Flensburg","00264","Holzkrugweg",,"524880952.00","6067755945.00"
"Stadt Flensburg","00009","Alter Husumer Weg",,"524778128.00","6067678330.00"
"Stadt Flensburg","00009","Alter Husumer Weg",,"524825568.00","6067735922.00"
"Stadt Flensburg","00009","Alter Husumer Weg",,"524803566.00","6067708763.00"
"Stadt Flensburg","00009","Alter Husumer Weg",,"524843942.00","6067758194.00"
"Stadt Flensburg","00009","Alter Husumer Weg",,"524872834.00","6067792635.00"
"Stadt Flensburg","00009","Alter Husumer Weg",,"524900045.00","6067823983.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525526426.00","6067708461.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525547491.00","6067722306.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525515103.00","6067685719.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525460902.00","6067706903.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525434745.00","6067679111.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525484677.00","6067732499.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525507033.00","6067756759.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525532668.00","6067614057.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525517166.00","6067637738.00"
"Stadt Flensburg","00025","Ahornweg","4","525498734.00","6067530543.00"
"Stadt Flensburg","00152","Eschenweg",,"525470315.00","6067524002.00"
"Stadt Flensburg","00152","Eschenweg",,"525438818.00","6067518560.00"
"Stadt Flensburg","00025","Ahornweg",,"525472550.00","6067582979.00"
"Stadt Flensburg","00025","Ahornweg",,"525450666.00","6067616517.00"
"Stadt Flensburg","00025","Ahornweg",,"525432869.00","6067643602.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525569694.00","6067594552.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525602611.00","6067592465.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525624824.00","6067603523.00"
"Stadt Flensburg","00451","Nikolaus-Matthiesen-Str.","34","525659659.00","6067626365.00"
"Stadt Flensburg","00025","Ahornweg","18","525519217.00","6067579432.00"
"Stadt Flensburg","00025","Ahornweg",,"525494791.00","6067563550.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525593056.00","6067710674.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525621968.00","6067690555.00"
"Stadt Flensburg","00355","Längs der Bahn",,"525646530.00","6067685948.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525651309.00","6068939257.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525660410.00","6068967989.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525664453.00","6068998057.00"
"Stadt Flensburg","00439","Nikolaiallee","184","525636442.00","6068780791.00"
"Stadt Flensburg","00439","Nikolaiallee","184","525600047.00","6068829074.00"
"Stadt Flensburg","00377","Lilienthalstraße","15","525493085.00","6069424725.00"
"Stadt Flensburg","00377","Lilienthalstraße","15","525504945.00","6069397960.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525441117.00","6069582386.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525450760.00","6069556894.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525459441.00","6069531557.00"
"Stadt Flensburg","00181","Friedensweg",,"525628217.00","6069586711.00"
"Stadt Flensburg","00181","Friedensweg",,"525640953.00","6069523741.00"
"Stadt Flensburg","00377","Lilienthalstraße","21","525533864.00","6069338965.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525522050.00","6069366075.00"
"Stadt Flensburg","00377","Lilienthalstraße","25","525547481.00","6069308374.00"
"Stadt Flensburg","00377","Lilienthalstraße","25b","525561083.00","6069277580.00"
"Stadt Flensburg","00181","Friedensweg",,"525658532.00","6069437581.00"
"Stadt Flensburg","00181","Friedensweg",,"525678626.00","6069350363.00"
"Stadt Flensburg","00181","Friedensweg",,"525703520.00","6069284603.00"
"Stadt Flensburg","00243","Hasenhof",,"527000373.00","6067860485.00"
"Stadt Flensburg","00276","Iltishof",,"527095951.00","6067920411.00"
"Stadt Flensburg","00276","Iltishof",,"527047196.00","6067918328.00"
"Stadt Flensburg","00276","Iltishof",,"527008047.00","6067890472.00"
"Stadt Flensburg","00037","Am Sophienhof",,"526968052.00","6067869319.00"
"Stadt Flensburg","00691","Wieselhof","3","526947420.00","6067922594.00"
"Stadt Flensburg","00691","Wieselhof",,"526946290.00","6067891348.00"
"Stadt Flensburg","00691","Wieselhof","1","526947886.00","6067953161.00"
"Stadt Flensburg","00691","Wieselhof",,"526946236.00","6067975818.00"
"Stadt Flensburg","00691","Wieselhof",,"526946580.00","6068011195.00"
"Stadt Flensburg","00439","Nikolaiallee",,"525800415.00","6068687818.00"
"Stadt Flensburg","00439","Nikolaiallee",,"525848619.00","6068714945.00"
"Stadt Flensburg","00439","Nikolaiallee",,"525895752.00","6068742148.00"
"Stadt Flensburg","00181","Friedensweg",,"525730331.00","6069221301.00"
"Stadt Flensburg","00181","Friedensweg",,"525758318.00","6069155419.00"
"Stadt Flensburg","00181","Friedensweg",,"525786484.00","6069089122.00"
"Stadt Flensburg","00181","Friedensweg",,"525798176.00","6069054962.00"
"Stadt Flensburg","00181","Friedensweg",,"525759664.00","6069056985.00"
"Stadt Flensburg","00181","Friedensweg",,"525724195.00","6069058776.00"
"Stadt Flensburg","00181","Friedensweg",,"525686120.00","6069057018.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525574831.00","6069246553.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525588341.00","6069216135.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525564228.00","6069208155.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525537610.00","6069194954.00"
"Stadt Flensburg","00377","Lilienthalstraße","32","525507562.00","6069179904.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525484092.00","6069168132.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525548903.00","6069060945.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525580914.00","6069075065.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525613288.00","6069089299.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525602173.00","6069185109.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525615674.00","6069154567.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525629311.00","6069123671.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525638783.00","6069111108.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525642915.00","6069092877.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525655970.00","6069063307.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525665723.00","6069044880.00"
"Stadt Flensburg","00377","Lilienthalstraße",,"525662242.00","6069024758.00"
"Stadt Flensburg","00231","Graf-Zeppelin-Str.",,"527098481.00","6068156098.00"
"Stadt Flensburg","00231","Graf-Zeppelin-Str.",,"527072602.00","6068158450.00"
"Stadt Flensburg","00231","Graf-Zeppelin-Str.",,"526985082.00","6068166178.00"
"Stadt Flensburg","00231","Graf-Zeppelin-Str.",,"526959095.00","6068167251.00"
"Stadt Flensburg","00231","Graf-Zeppelin-Str.",,"527010984.00","6068164079.00"
"Stadt Flensburg","00231","Graf-Zeppelin-Str.",,"527036865.00","6068161718.00"
"Stadt Flensburg","00691","Wieselhof",,"526948192.00","6068097789.00"
"Stadt Flensburg","00691","Wieselhof",,"526948877.00","6068127777.00"
"Stadt Flensburg","00691","Wieselhof",,"526949963.00","6068160749.00"
"Stadt Flensburg","00691","Wieselhof",,"526947444.00","6068064810.00"
"Stadt Flensburg","00691","Wieselhof",,"526946766.00","6068034827.00"
"Stadt Flensburg","00037","Am Sophienhof",,"526950621.00","6068191191.00"
"Stadt Flensburg","00037","Am Sophienhof",,"526951094.00","6068224168.00"
"Stadt Flensburg","00037","Am Sophienhof",,"526951605.00","6068257148.00"
